id,title,company,location,salary_min,salary_max,created,category,description,salary_avg
5640835236,Software Engineer II - Azure Storage,Microsoft,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Software Engineer II - Azure Storage role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - mid level More about the Software Engineer II - Azure Storage role at Microsoft Overview Are you passionate about distributed systems, massive scalability, and durability? Are you interested in solving the challenges of Cloud-scale Storage? If so, the Microsoft Azure Storage team is the perfect fit for you. Azure Storage is a foundational service in the Azure Cloud which powe…",0.0
5637296864,"Vice President, Sales Engineering APJ",CrowdStrike,"The Rocks, Sydney",,,2026-02-20,Sales Jobs,"This is a Vice President, Sales Engineering APJ role with CrowdStrike based in Sydney, NSW, AU  CrowdStrike  Role Seniority - director More about the Vice President, Sales Engineering APJ role at CrowdStrike As a global leader in cybersecurity, CrowdStrike protects the people, processes and technologies that drive modern organizations. Since 2011, our mission hasn’t changed — we’re here to stop breaches, and we’ve redefined modern security with the world’s most advanced AI-native platform. Our …",0.0
5643140852,Technical Support Engineer - Identity Management,Microsoft,"The Rocks, Sydney",,,2026-02-24,IT Jobs,"This is a Technical Support Engineer - Identity Management role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - mid level, senior More about the Technical Support Engineer - Identity Management role at Microsoft Overview With more than 45,000 employees and partners worldwide, the Customer Experience and Success (CE&S) organization is on a mission to empower customers to accelerate business value through differentiated customer experiences that leverage Microsoft’s products …",0.0
5637754475,"Talent Acquisition Lead, Product & Engineering",SafetyCulture,"The Rocks, Sydney",,,2026-02-20,HR & Recruitment Jobs,"This is a Talent Acquisition Lead, Product & Engineering role with SafetyCulture based in Sydney, NSW, AU  SafetyCulture  Role Seniority - senior More about the Talent Acquisition Lead, Product & Engineering role at SafetyCulture Why join us? We’re a global tech company, just not the kind you’re picturing. Sure, we’ve got catered lunches, team events, cool merch, and yes dogs in the office. But that’s not why people join. Our team of nearly a thousand people wakes up every day to make our produ…",0.0
5637144331,Technical Support Engineer (Azure Synapse),Microsoft,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Technical Support Engineer (Azure Synapse) role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Technical Support Engineer (Azure Synapse) role at Microsoft Overview With more than 45,000 employees and partners worldwide, the Customer Experience and Success (CE&S) organization is on a mission to empower customers to accelerate business value through differentiated customer experiences that leverage Microsoft’s products and services, ignited b…",0.0
5637214255,Lead Solution Engineer | Revenue Cloud,Salesforce,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Lead Solution Engineer | Revenue Cloud role with Salesforce based in Sydney, NSW, AU  Salesforce  Role Seniority - senior More about the Lead Solution Engineer | Revenue Cloud role at Salesforce To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Sales Job Details About Salesforce Salesforce is the 1 AI CRM, where humans with agents drive customer success together. Here, ambiti…",0.0
5625745235,QA Engineer - Technology - remote across ANZ,Canva,"The Rocks, Sydney",,,2026-02-12,IT Jobs,"This is a QA Engineer - Technology - remote across ANZ role with Canva based in Sydney, NSW, AU  Canva  Role Seniority - mid level, senior More about the QA Engineer - Technology - remote across ANZ role at Canva Job Description Join the team redefining how the world experiences design. Hey, g'day, mabuhay, kia ora, 你好, hallo, vítejte! Thanks for stopping by. We know job hunting can be a little time consuming and you're probably keen to find out what's on offer, so we'll get straight to the poi…",0.0
5637174688,"Software Engineer Intern, 2026 Summer Australia",Atlassian,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer Intern, 2026 Summer Australia role with Atlassian based in Barangaroo, NSW, AU  Atlassian  Role Seniority - intern More about the Software Engineer Intern, 2026 Summer Australia role at Atlassian Working at Atlassian Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we ha…",0.0
5428650604,Senior Backend Engineer - (Java) - Teams & Education,Canva,"The Rocks, Sydney",,,2025-10-03,IT Jobs,"This is a Senior Backend Engineer - (Java) - Teams & Education role with Canva based in Sydney, NSW, AU  Canva  Role Seniority - senior More about the Senior Backend Engineer - (Java) - Teams & Education role at Canva Additional Information Join the team redefining how the world experiences design. Hey, g'day, mabuhay, kia ora, 你好, hallo, vítejte! Thanks for stopping by. We know job hunting can be a little time-consuming and you're probably keen to find out what's on offer, so we'll get straigh…",0.0
5640854437,Principal Software Engineer - Azure Storage team,Microsoft,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Principal Software Engineer - Azure Storage team role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Principal Software Engineer - Azure Storage team role at Microsoft Overview Are you passionate about distributed systems, massive scalability, and durability? Are you interested in solving the challenges of Cloud-scale Storage? If so, the Microsoft Azure Storage team is the perfect fit for you. Azure Storage is a foundational service in the A…",0.0
5581696456,"Facilities Operations Centre (FOC) Engineer, AWS",Amazon,"The Rocks, Sydney",,,2026-01-13,IT Jobs,"This is a Facilities Operations Centre (FOC) Engineer, AWS role with Amazon based in Sydney, NSW, AU  Amazon  Role Seniority - mid level More about the Facilities Operations Centre (FOC) Engineer, AWS role at Amazon AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we’re the people who keep the cloud running. We support all AWS data centres and all of the servers, storage, networking, power, and cooling equipment tha…",0.0
5624460929,Test and Evaluation Engineer - Test Engineer,Aris Zinc Group,"New South Wales, Australia",1000.0,1000.0,2026-02-12,IT Jobs,"Location - Williamtown NSW 2318, Australia Australian Citizens with TSPV Clearance Length of Contract - 3 months Closing Date - 25th February 2026 Key Responsibilities: Lead T&E planning, execution, and governance across the system life cycle, exercising Delegated Technical Authority to ensure technical integrity. Develop and maintain high‑quality engineering documentation aligned with Defence legislation, policy, and standards. Provide expert T&E advice to guide capability decisions, risk post…",1000.0
5632032494,Head of Engineering/Engineering Lead - Shopify,TheDriveGroup,"Sydney, Sydney Region",160000.0,200000.0,2026-02-17,IT Jobs,"Head of Tech/Engineering Lead (Shopify) | Hands-On | High-Growth Brand We’re partnering with a fast-growing consumer brand looking for a Head of Tech / Engineering Lead to take ownership of their Shopify ecosystem and technical roadmap. This is a hands-on role, ideal for someone who still loves being in the code but is ready to collaborate on strategy, architecture, and scale. You’ll lead all things engineering across Shopify, eCommerce, and integrations. Working closely with founders and growt…",180000.0
5620598821,Senior DevOps Engineer and DevOps Engineer,Pathway Search,"Sydney, Sydney Region",1000.0,1000.0,2026-02-09,IT Jobs,"Senior DevOps Engineer - Azure As a Senior DevOps Engineer, you'll be a technical leader shaping how software is built, secured, and deployed across teams. Modern CI/CD: Architect, implement, and evolve end-to-end CI/CD pipelines using Azure DevOps Artifact Governance: Define and enforce Artifactory best practices, including caching strategies, immutable promotion, and repository cleanup Shift-Left Security: Embed code quality checks (SonarQube) and security gates (SCA) directly into CI/CD work…",1000.0
5618169519,IAM Engineer - Senior IAM Engineer,Hudson,"Sydney, Sydney Region",135000.0,170000.0,2026-02-07,IT Jobs,"Hudson is proud to partner with an established IAM consultancy that has a dynamic nature and a host of exciting projects in the pipeline. You will play a key role in the delivery of these projects as a technical SME within the identity space. Further developing your skills in areas you excel in, while having the support around you to grow the breadth of your skills across the IAM domain and master the space. Responsibilities Work with the business to learn more about their business and IAM requ…",152500.0
5615169069,Certification Engineer,KBR,"Sydney, Sydney Region",,,2026-02-05,Engineering Jobs,"Title: Certification Engineer At KBR - We do things that matter. We deliver science, technology and engineering solutions to governments and companies around the world. KBR employs approximately 38,000 people worldwide with customers in more than 80 countries and operations in over 29 countries. KBR is proud to work with its customers across the globe to provide technology, value-added services, and long-term operations and maintenance services to ensure consistent delivery with predictable res…",0.0
5627201216,Engineering Coordinator,Marriott,"Sydney, Sydney Region",,,2026-02-13,Hospitality & Catering Jobs,"Additional Information Job Number 26016823 Job Category Administrative Location Sydney Harbour Marriott Hotel at Circular Quay, 30 Pitt Street, Sydney, New South Wales, Australia, 2000 VIEW ON MAP (https://www.google.com/maps?q=Sydney%20Harbour%20Marriott%20Hotel%20at%20Circular%20Quay%2C%2030%20Pitt%20Street%2C%20Sydney%2C%20New%20South%20Wales%2C%20Australia%2C%202000) Schedule Full Time Located Remotely? N Position Type Non-Management POSITION SUMMARY Coordinate with other departments using …",0.0
5612519337,ML Engineer,Talenza,"Sydney, Sydney Region",140000.0,150000.0,2026-02-04,IT Jobs,"Job Opportunity: Machine Learning Engineer - Financial Services (Sydney) Salary: $150,000  Super Location: Sydney CBD (Hybrid) ☁️ Tech Focus: Azure | Python | SQL | AI Enablement A leading Financial Services institution is embarking on a major wave of AI-driven initiatives , and we're looking for a talented Machine Learning Engineer to join the team. In this role, you'll help design, build, and deploy machine learning solutions on Azure, supporting enterprise-wide AI rollout programs. You'll wo…",145000.0
5632399714,Analytics Engineer,Talenza,"Sydney, Sydney Region",120000.0,130000.0,2026-02-17,IT Jobs,"Analytics Engineer Sydney NSW $120,000 - $130,000  Super Full-time | Hybrid About the Role We're looking for an Analytics Engineer to join our growing data team in Sydney. This role sits at the intersection of data engineering and advanced analytics, enabling high-quality marketing and customer insights across digital and social channels. You'll design and build analytics-ready datasets, support experimentation and modelling use cases, and partner with marketing and product teams to drive data-…",125000.0
5641799948,Optronics Engineer,Kinexus,"Sydney, Sydney Region",180000.0,200000.0,2026-02-23,Engineering Jobs,"We are seeking an experienced Optronics Engineer to be based in Sydney, NSW. The successful candidate will play a key role in the design and development of next-generation electro-optical systems . This is a senior, hands-on engineering position where you will lead system architecture definition, evaluate technology options, and drive the delivery of high-performance optronic solutions. The successful candidate will work across optics, image sensors, processing electronics, stabilisation mechan…",190000.0
5633806772,Systems Engineer,Ambition Group,"Sydney, Sydney Region",,,2026-02-18,IT Jobs,"Systems Engineer Sydney - Permanent position Join a nationally recognised organisation who are a dominant force in their industry, where you'll play a key role in maintaining and evolving core infrastructure while contributing to upcoming security initiatives. This is a hands-on Systems Engineer position offering genuine autonomy, exposure to projects and new initiatives, and the opportunity to strengthen your security capability in a business that has a clear strategy. You'll work closely with…",0.0
5632399320,Project Engineer,Marble Group,"Byron Bay, Byron Area",130000.0,150000.0,2026-02-17,Engineering Jobs,"The Opportunity - Project Engineer Join an established civil contractor delivering infrastructure projects across New South Wales. There experience includes transport infrastructure, structural works, and associated civil construction. We are currently seeking an experienced Project Engineer to join our team on an upcoming bridge and roadworks project scheduled to commence in early 2026. Key Responsibilities Assist in the planning, coordination, and delivery of construction activities Review te…",140000.0
5632398937,Network Engineer,Aurec,"Sydney, Sydney Region",,,2026-02-17,IT Jobs,"NETWORK ENGINEER - Service Provider (ASR9K, IPv6, Segment Routing) Join a globally recognised engineering team delivering and evolving large-scale Service Provider IP/MPLS networks across national and international backbone infrastructure. This role is ideal for engineers with hands-on experience designing, deploying, and supporting carrier-grade networks using Cisco Service Provider platforms. It's a contract role that will initially run for 12 months which is likely to be extended for years t…",0.0
5623421872,WINTEL Engineer,Cleared ICT,"Sydney, Sydney Region",140000.0,170000.0,2026-02-11,IT Jobs,"Wintel Engineer - Sydney - Permanent - NV1 - NV2 Cleared is partnering with a leading consulting company that delivers Technology, ICT, and Digital Solutions across Defence, Government, and Industry. We're growing and looking for people who share our values, care about what they do, and want to make a genuine impact. People who value teamwork, take pride in their work, and thrive in purpose-driven environments. About the Role As a Technology Specialist - WINTEL Engineer , you will play a key ro…",155000.0
5635345824,Network Engineer,Talenza,"Sydney, Sydney Region",130000.0,135000.0,2026-02-19,IT Jobs,"Network Engineer - Juniper - Permanent - Hybrid - $135K Base About the company Large Healthcare company Juniper focussed Hybrid working from Sydney About the role An established healthcare company in Sydney are looking to recruit a network engineer on a permanent basis to join their team. The role would suit someone with solid skills within Juniper, particularly Juniper SRX Firewalls. Responsibilities: Implementation and management of network infrastructure like routers, switches, SD-WAN, Firew…",132500.0
5643017632,AI Engineer,Mane Consulting,"Sydney, Sydney Region",140000.0,170000.0,2026-02-24,IT Jobs,"Unlock your potential with a prestigious opportunity alongside an award-winning, data-driven industry leader! A highly motivated AI Engineer is required to transform data into actionable insights. Our team is passionate about harnessing the power of artificial intelligence to drive business growth and create meaningful impact across various sectors. Rocking the latest tools you will be responsible for designing, developing, and deploying AI-driven solutions to enhance our data analytics capabil…",155000.0
5623421877,Platform Engineer,Cleared ICT,"Sydney, Sydney Region",140000.0,170000.0,2026-02-11,IT Jobs,"Technology Specialist - Platform Engineer Location: Sydney CBD Employment Type: Full-time Security Clearance: NV1 (Australian citizen required) About the Role Cleared is partnering with a leading technology solutions provider supporting Defence and government projects. This is a critical role for a Technology Specialist - Platform Engineer , responsible for designing, deploying, and maintaining ICT infrastructure that underpins key Defence capabilities. You will serve as a technical interface f…",155000.0
5610904090,Systems Engineer,Kinexus,"Sydney, Sydney Region",,,2026-02-03,IT Jobs,"Systems Engineer - Data Centre Design 6-Month Contract | Sydney (Interstate Candidates Considered) NV1 Clearance & ITAR Compliance Required A global organisation operating within a highly regulated Defence environment is seeking an experienced Systems Engineer to support the assessment, design and implementation of a data centre capability supporting mission and enterprise systems. This role will suit a Systems Engineer with a strong ICT infrastructure background, comfortable working across req…",0.0
5609702230,Engineering Surveyor,Planned Resources,"Wollongong Area, Illawarra",125000.0,125000.0,2026-02-02,Trade & Construction Jobs,"Engineering Surveyor $110,000-$125,000  Vehicle / Paid OT Wollongong - Surrounding Areas Infrastructure Projects Planned Resources is searching for an experienced surveyor to join our client, a well-established consulting firm with a strong presence in regional NSW. As an Experienced Surveyor at our client's firm, you'll be a key member of our dynamic team, bringing your expertise and insights to bear on a diverse range of engineering survey projects. With at least 5 years of experience in engi…",125000.0
5631368283,Director of Engineering,Freelancer.com,"The Rocks, Sydney",180000.0,220000.0,2026-02-16,Engineering Jobs,"Shape the Future of How the World Works Imagine leading engineering teams that power platforms serving 80 million users globally. Picture yourself architecting systems that have transformed how business gets done, from the world's largest freelancing marketplace to a payment ecosystem securing over US$7 billion in transactions. This is your chance to join Freelancer (ASX: FLN) and lead engineering for category-defining platforms: Freelancer: Thirteen-time Webby Award winner and the heartbeat of…",200000.0
5613192628,Remedial Engineer,IBR Group,"Sydney, Sydney Region",70000.0,120000.0,2026-02-04,Trade & Construction Jobs,"Junior - Mid Level Engineer – Remedial Building & Façade Class 2 Residential & Mixed-Use Buildings | Sydney Get hands-on with real building issues — from investigation through to remediation delivery. We’re recruiting on behalf of a growing specialist consultancy focused on remedial building, façade and defect engineering . This is an excellent opportunity for a Engineer to build on practical, site-based experience while working closely with senior engineers on complex Class 2 buildings across …",95000.0
5602692336,Project Engineer,Astrum Recruitment,"Sydney, Sydney Region",75000.0,90000.0,2026-01-28,Trade & Construction Jobs,"Project Engineer - Fire Systems $75,000 to $90,000 plus super You have done the graduate years. You can read drawings, survive site meetings, and know that projects are rarely as neat as the programme says. Now you want more ownership, better exposure, and a company that is actually going places. This rapidly growing fire engineering and construction business is outperforming the market, winning work off Tier 1 fire companies, and scaling fast. They are looking for Project Engineers who want re…",82500.0
5605906004,Project Engineer,Category 5 Labour Management,"Sydney, Sydney Region",249600.0,291200.0,2026-01-30,Engineering Jobs,"Project Engineer Roster: Casual 12-month tenure working 8-10hour days, potential for some weekend work Location: Working across 3x Major Projects in Erskine Park & Rutherford About the Role Our client is seeking an experienced Project Engineer to act as the Owner’s Engineer on wastewater treatment plant (WWTP) upgrades and Dangerous Goods handling projects across Sydney. You will provide technical leadership, engineering assurance, and owner-side oversight throughout the project lifecycle—from …",270400.0
5638896404,Civil Engineer,Core Talent,"North Sydney, North Sydney Area",124800.0,124800.0,2026-02-21,Engineering Jobs,"Role Overview The Civil & Structural Engineer will provide engineering support to the Engineering Team, delivering civil and structural design solutions primarily for substations, transmission lines and renewable energy projects. The role is responsible for the design and construction support of footings, structures, buildings and associated civil works, ensuring compliance with required specifications, standards and statutory regulations. Key Responsibilities Deliver professional civil and str…",124800.0
5604445854,Structural Engineer,Talent Web,"Sydney, Sydney Region",120000.0,120000.0,2026-01-29,Engineering Jobs,"Talentweb is looking to speak with Structural Engineers in regard to an opportunity with a well-established, employee-owned engineering consultancy in Sydney. This is an excellent opportunity to work on a diverse portfolio of infrastructure, industrial, and public sector projects while developing your technical capability in a supportive, collaborative environment. The Opportunity Ability to work across Transport and infrastructure projects (roads, bridges, transport assets) Construction engine…",120000.0
5619211939,Civil Engineer,Building Talent Recruitment,"Sydney, Sydney Region",80000.0,110000.0,2026-02-08,Engineering Jobs,"The Company This large mid-tier multidisciplinary engineering design consultancy has offices across Australia resulting in a highly collaborative approach Work for a consultancy that offers exciting, diverse projects that make the news, from large-scale urban developments to major civil, stormwater and infrastructure projects They are proud of their cultural diversity and value employees and individuals resulting in low staff turnover and proper career progression Flexible work policy that incl…",95000.0
5621533356,Structural Engineering,The Constructive Collective,"Sydney, Sydney Region",100000.0,150000.0,2026-02-10,Engineering Jobs,Seeking a move to Sydney? We have several Structural Engineering roles on in Sydney and would consider applicants with good local experience in New Zealand. What we're looking for Structural Engineers with a 5-15 years of experience Roles for mid-level to associate structural engineers Experience working on a range of large scale commercial or residential projects - residential mid-rise & high-rise experience is highly desirable Strong technical ability across concrete & steel Proficient with s…,125000.0
5633748041,Software Engineer,Socoro Pty Ltd,"North Sydney, North Sydney Area",90000.0,105000.0,2026-02-18,IT Jobs,"Software Engineer Location: North Sydney, NSW Employment Type: Full-time (Onsite) About the Role Socoro Pty Ltd are seeking a capable Software Engineer to contribute to the design, development and maintenance of software applications in a collaborative engineering environment. The role involves taking ownership of assigned development tasks, contributing to production-ready solutions and working closely with senior engineers and cross-functional teams. Key Responsibilities Design, develop, test…",97500.0
5613192840,Engineering Lead,luvo,"Sydney, Sydney Region",240000.0,240000.0,2026-02-04,IT Jobs,"We’re looking for an hands on Engineering Lead to join a high-growth software product company transforming cancer care through intelligent, clinician-focused technology. You’ll lead a talented engineering team while staying hands-on across a modern stack (React, Python/Django, AWS), helping scale both the platform and engineering practices. This role suits someone who enjoys fast-paced environments, values strong engineering culture, and wants to make a real impact on products that improve pati…",240000.0
5634665902,Structural Engineer,Building Talent Recruitment,"Newcastle Area, Newcastle Region",100000.0,150000.0,2026-02-19,Engineering Jobs,"The Company Long-standing mid-tier engineering design consultancy, with over 100 years of combined engineering experience behind them. Unprecedented success in the Sydney and Newcastle markets. Investing heavily into their expanding Structural Engineering team and looking to add some key members to their existing structural team of 6 in the Newcastle office. This company has an outstanding reputation and a strong pipeline of work, across multiple sectors including public, commercial, educationa…",125000.0
5613192594,Project Engineer,CGC Recruitment,"Sydney, Sydney Region",,,2026-02-04,Trade & Construction Jobs,"Project Engineer – Contract (8 Weeks) | FIFO from Sydney ASAP Start | Large Industrial Project | Top Tier Builder A top tier construction company is seeking an experienced Project Engineer to join their team on a large-scale industrial project . This is an 8-week contract role with an immediate start , flying FIFO from Sydney . This is a great opportunity for a Project Engineer who can hit the ground running and provide short-term support on a complex, fast-paced build. The Role Reporting to th…",0.0
5639915379,Structural Engineer,Building Talent Recruitment,"Rushcutters Bay, Sydney",80000.0,110000.0,2026-02-22,Engineering Jobs,"The Company This national engineering design consultancy is a leader in delivering innovative and high-quality structural designs across Australia’s major cities. They foster a flat, collaborative culture , where engineers are empowered to: Build and maintain strong client relationships Manage projects with autonomy Enjoy long-term career rewards and progression opportunities The Sydney office is in an exciting growth phase, driven by repeat business, new projects, and the stellar reputation of…",95000.0
5632031952,Remedial Engineer,The Constructive Collective,"Sydney, Sydney Region",100000.0,140000.0,2026-02-17,Engineering Jobs,"About You Engineering degree (Civil, Structural, or similar). Experience in remedial engineering, defect investigation, building diagnostics, or construction. Comfortable preparing reports, scopes, and recommendations. Confident speaking with clients, contractors, and strata managers. Curious, practical thinker with a focus on solutions, not complications. Drivers licence required for site inspections. What You’ll Be Doing Visit sites to understand and diagnose structural and building issues. P…",120000.0
5635849430,Engineering Technologist,Sourcify,"Asquith, Hornsby Area",76000.0,86000.0,2026-02-19,Engineering Jobs,"POSITION : Engineering Technologist NUMBER OF POSITION : 1. EMPLOYER : J A SEVERN PTY LTD. TYPE : Full-time. LOCATION : Hornsby Heights , NSW. SALARY : $76,000 – $86,000 Plus Super Our Client, J A Severn Pty Ltd (Clarke & Severn Electronic Solutions) is a trusted provider of electronic components, connectors, and RF/microwave products. With access to some of the world’s leading manufacturers, CSE Solutions delivers complete solutions and expert technical guidance. Their team of qualified and ex…",81000.0
5613192630,Remedial Engineer,IBR Group,"Sydney, Sydney Region",70000.0,120000.0,2026-02-04,Engineering Jobs,"Remedial /Structural - Façade / Forensic Engineer Location: Western Sydney, NSW Type: Full-time Salary: Competitive, commensurate with experience The Opportunity Our client is a fast growing, well regarded, and focused remedial and forensic engineering consultancy with a growing presence across Sydney and regional NSW. They deliver high-quality building diagnostic and remedial solutions, supporting a diverse client base of law firms, property owners, and strata managers. This is an outstanding …",95000.0
5642555486,Hydraulic Engineer,CGC Recruitment,"Sydney, Sydney Region",90000.0,120000.0,2026-02-24,Engineering Jobs,"Position: Hydraulic Engineer Location: Sydney, NSW Experience Required: 3-5 Years Company: High-Performing Building Services Consultancy About the Company: Our client is a leading Building Services Consultancy that have established a strong reputation for delivering exceptional engineering solutions across a wide range of sectors including commercial, residential, healthcare and education. The company prides itself on its collaborative culture and client-centric focus, ensuring that each projec…",105000.0
5627477367,Data Engineer,ClickView,"Pyrmont, Sydney",,,2026-02-13,IT Jobs,"Australia’s leading educational video platform as we scale globally Join a high-performing, passionate and motivated engineering team with a culture of best practice Permanent role, full-time, working hybrid - 2 days in our Sydney office  work from home Why Join Us? Do you want to make a positive impact on the education of future generations? If the answer’s yes, then we want you here at ClickView. We believe in using the power of video to transform traditional education, making video learning …",0.0
5642555466,Site Engineer,CGC Recruitment,"Sydney, Sydney Region",,,2026-02-24,Trade & Construction Jobs,"Site Engineer (Contract – 2 Months)  North Sydney  Industrial Construction Project  Immediate Start Preferred We are seeking an experienced Site Engineer for a 2-month contract on a fast-paced industrial construction project based in North Sydney. This is an excellent opportunity to join a well-established project team and contribute to the successful delivery of a technically challenging build. The Role Reporting to the Project Manager, you will play a key role in coordinating site activities,…",0.0
5629718503,Site Engineer,ConsultANZ,"Sydney, Sydney Region",90000.0,110000.0,2026-02-15,Engineering Jobs,"Company: ConsultANZ is looking for a Site Engineer role in Sydney. The project is a roading project in Sydney. Main Duties: Assist with project planning, scheduling, and coordination of site activities Prepare and manage ITPs, QA documentation, and site records Liaise with subcontractors, suppliers, and consultants Monitor construction progress and ensure compliance with drawings and specifications Conduct site inspections and quality checks Manage RFIs, variations, and procurement of materials…",100000.0
5642555462,Stormwater Engineer,CGC Recruitment,"Sydney, Sydney Region",80000.0,120000.0,2026-02-24,Engineering Jobs,"A Civil Engineer is required to join an expanding engineering consultancy in Sydney's west. The ambition and growth plans of this consultancy are exciting and its the ideal time to be involved. Technically you will be engaged on civil works associated with buildings including stormwater, flood studies, OSD etc. The following are required to be considered for the role; A Civil Engineering Degree 2 years experience working in a design consultancy Proficient in the civil design packages relevant f…",100000.0
5633225793,Project Engineer,The Constructive Collective,"Sydney, Sydney Region",130000.0,150000.0,2026-02-18,Engineering Jobs,"What’s In It For You Exposure to high-profile NSW infrastructure projects. Clear career progression to senior Project Engineer roles. Stable, long-term role with a growing civil construction client. Supportive site culture and mentoring. Competitive salary and benefits. About You Civil Engineering or related tertiary qualification. 3 years in civil construction, structural, or transport projects. Experience with QA/ITPS systems and site management. Proven ability to work across multiple trades,…",140000.0
5629724004,Structural Engineer,Cookson and Roberts,"Sydney, Sydney Region",,,2026-02-15,Trade & Construction Jobs,"A Mid-Level Structural Design Engineer is required for an exciting opportunity with a multi-disciplinary consultancy in their new offices based in the heart of Sydney's CBD. The position This is an exciting opportunity for a Structural Engineer to progress their career within a Structurally specialist Australian consultancy, gaining experience working on a range of public and private projects including prestigious landmark buildings. This is an exciting time to join a firmly established and gro…",0.0
5621546706,Project Engineer,Wilder Fox,"Sydney, Sydney Region",145000.0,165000.0,2026-02-10,Engineering Jobs,"Wilder Fox is proudly representing a unique opportunity for a Project Engineer to join a leading and highly reputable builder specialising in key account rollouts for private and public sector clients. With a strong commitment to excellence, innovation, and client satisfaction, they have established themselves as a dynamic business, delivering exceptional results on projects exceeding $30m. Job Description: We are seeking an experienced and dedicated Project Engineer to join their dynamic team.…",155000.0
5605926711,Data Engineer,Luxury Escapes,"Sydney, Sydney Region",,,2026-01-30,IT Jobs,"Job Description About the job Luxury Escapes is one of the world’s fastest growing travel websites, with more than 8 million members, recently winning the National Travel Industry Award for Most Outstanding Online Travel Agency! We are growing rapidly, and seeking a Data Engineer to join our team due to growth! We're at the forefront of innovation, utilising advanced, open-source technologies like Snowplow and DBT to drive our data infrastructure. You'll have the unique opportunity to work with…",0.0
5602692343,Mechanical Engineer,Astrum Recruitment,"Sydney, Sydney Region",140000.0,160000.0,2026-01-28,Engineering Jobs,"HVAC Design Engineer Multiple Roles - NSW / WA / QLD Relocation Support Provided Are you a degree-qualified Mechanical Design Engineer with 3 years of experience, ideally gained within a services contractor environment (or at least expeirence within Commercial Construction)? We are seeking a talented and driven individual to join this dynamic team. Their pipeline is locked and loaded well into 2028, so you’ll be stepping into a business with stability, ambition, and serious momentum. You will b…",150000.0
5630912068,Remedial Engineer,Building Talent Recruitment,"Sydney, Sydney Region",100000.0,120000.0,2026-02-16,Engineering Jobs,"The Company Specialist remedial, facade and structural consultancy Offices in multiple states Pride themselves on continuous professional development of all staff in a collaborative and knowledge sharing environment They work with great high-clients, have long-term contracts with them and so job security is guaranteed Exponential growth and progression opportunities for all staff The Role Autonomy to perform your role to the bets of your abilities Support offered as you need Use your existing s…",110000.0
5617487131,Remedial Engineer,Building Talent Recruitment,"Sydney, Sydney Region",65000.0,90000.0,2026-02-07,Trade & Construction Jobs,"The Company Specialist remedial consultancy Work along side a team with an exceptional reputation in the market They have long standing relationships with great clients, have long-term contracts with them and so job security is guaranteed Exponential growth and progression opportunities for all staff The Role Autonomy to perform your role to the bets of your abilities Support offered as you need Use your existing skills and expand into different buildings and areas of remedial engineering The R…",77500.0
5629718492,Project Engineer,ConsultANZ,"Sydney, Sydney Region",120000.0,140000.0,2026-02-15,Engineering Jobs,"Company: ConsultANZ is looking for a Project Engineer role in Sydney. The project is a roading project in Sydney. Main Duties: Manage and coordinate day-to-day engineering activities on site Oversee earthworks, pavements, drainage, utilities, and asphalt works Prepare and review ITPs, SWMS, and QA documentation Monitor construction progress and ensure compliance with drawings and specifications Manage subcontractors, procurement, and site resources Prepare cost tracking, forecasting, and variat…",130000.0
5636254025,Electrical Engineer,Austcorp Executive,"Cronulla, Sutherland Area",110000.0,130000.0,2026-02-20,Engineering Jobs,"The Company is a mid-size building engineering consultancy providing building services and engineering consulting across electrical, mechanical, hydraulics and structural professions. The Electrical Engineer will join a collaborative Electrical team with established clients and projects. The Benefits: Permanent full time role Salary range circa $110k - $130k  Super (based on experience) Paid memberships and certification renewals Autonomous role with managerial support provided Development prog…",120000.0
5639917097,Hydraulic Engineer,Genius Recruitment Group,"Sydney, Sydney Region",200000.0,200000.0,2026-02-22,Engineering Jobs,"Our client is a respected Australian building services consultancy experiencing continued growth across Sydney. With a strong pipeline of projects they are now seeking a Senior Hydraulic Engineer who has had exposure to designing fire systems to join their CBD office and play a key role in the delivery of high-quality building services solutions. This is an excellent opportunity for a senior engineer who enjoys hands-on design, technical leadership and client interaction. This opportunity you'l…",200000.0
